Raf,Mek,Plcg,PIP2,PIP3,Erk,Akt,PKA,PKC,P38,Jnk
1611.8,2527.1,1215.2,3783.6,2502.1,942.6,711.8,562.1,2101.4,2858.3,3043.5
1645.2,716.5,1047.7,4545.4,1227.0,2027.9,764.7,2366.7,1253.7,4177.1,3357.1
1216.1,1633.8,1163.4,580.8,910.5,2118.7,2345.4,2036.2,1420.3,3814.1,1902.3
3173.5,437.5,78.4,2268.9,578.4,1525.4,1419.9,6437.7,2489.9,2064.6,3531.9
2427.9,1253.7,4260.7,744.1,2341.6,524.2,2128.5,2109.9,6913.0,517.0,1118.0
3491.7,2364.3,2088.6,841.4,1127.0,4895.3,1735.1,2441.3,1648.9,701.7,3816.3
2704.3,11435.9,802.3,3491.4,633.2,2050.6,3949.0,344.6,1534.6,1152.2,1031.2
2460.6,4431.7,1625.2,2131.1,1981.2,1810.7,756.4,4388.6,2289.7,2479.7,948.4
1252.2,1570.4,529.9,468.5,1118.1,2746.3,1072.2,800.3,942.2,1256.0,1362.3
10223.2,4203.6,4104.4,4604.8,813.2,680.0,745.8,5258.5,1167.1,664.4,1280.8
1493.9,2241.1,2210.0,932.1,3129.2,1084.3,1595.6,3132.0,1082.0,1146.6,2902.5
910.3,1329.0,2820.3,9351.3,2934.6,2638.9,2764.6,766.2,1983.2,1765.5,2338.5
1984.7,2449.8,1409.3,1894.8,677.0,1399.8,5500.9,2333.3,1778.0,8241.2,608.7
744.3,7116.5,1875.8,1489.1,692.7,2586.7,2794.9,753.3,1616.1,1382.4,2218.9
738.5,4922.4,3761.8,1352.2,1520.6,1621.1,970.1,1268.1,1456.5,6570.2,3855.6
3818.9,2430.7,739.6,1749.0,3930.0,660.8,3008.6,11592.2,4227.9,5603.9,2153.1
3922.0,1018.1,3417.6,3051.9,2280.0,5181.3,1174.9,1556.7,1951.5,793.4,2168.0
457.1,4177.9,1876.8,1191.9,927.5,1498.7,3135.7,2802.3,1028.2,918.9,3058.0
1014.5,1896.8,1996.2,2320.8,3592.5,658.3,391.9,1148.3,7640.5,9115.6,7823.9
1549.4,434.5,277.4,1106.3,1543.1,5117.9,3620.1,2168.8,887.2,838.3,2215.7
3157.8,2473.8,790.2,3042.8,2542.1,767.8,965.4,3136.3,1498.8,6446.7,2699.7
1225.0,1793.3,1902.1,1009.6,871.3,3168.8,3555.4,2930.8,6076.9,1172.1,6901.0
879.4,804.2,442.3,1265.7,1208.4,2753.8,2197.6,696.2,1320.6,1343.2,436.7
824.9,975.9,5692.5,2107.3,3070.9,545.2,4700.3,5119.9,365.5,1028.4,2688.2
3027.6,1050.7,1416.0,1121.1,1975.0,4711.4,975.7,4026.5,967.4,917.7,3480.3
3780.3,3572.9,631.0,1245.4,3492.6,1869.1,765.9,2608.8,1020.6,7597.8,6222.2
2931.5,5371.2,1904.2,3335.4,5896.9,2200.4,1474.2,462.3,1691.7,3493.8,3852.6
2706.7,1172.6,371.9,1216.6,1417.3,1407.6,2965.6,8853.3,1995.8,1520.2,1469.4
1997.2,932.0,1990.5,2593.2,2138.3,2607.2,2558.0,438.1,3009.4,1057.0,752.4
747.3,2557.6,1513.1,470.8,2650.3,571.5,2022.0,2188.1,3671.9,7520.2,606.8
1733.7,1449.4,2558.0,2148.5,1363.7,1270.6,740.1,3985.0,2610.7,3767.7,1410.5
1069.1,763.1,2409.4,787.0,7934.1,635.2,2250.5,6332.7,2919.8,2080.9,833.1
598.6,3347.7,6032.5,1272.7,726.9,253.0,825.0,1650.9,6498.3,3098.0,2307.8
1312.8,1134.0,5566.5,2123.0,336.3,1054.9,910.0,1167.9,2836.5,1659.1,1700.2
5170.8,1035.7,8033.4,1056.8,1941.8,1443.8,1995.7,2580.3,2558.2,989.8,736.3
13393.7,1227.6,3163.3,499.6,1445.6,1633.1,2639.3,204.8,2065.1,720.7,2343.7
789.1,912.0,1452.6,779.1,1235.9,696.0,417.2,4082.1,641.1,1567.2,3302.1
1105.5,934.4,2166.8,4422.0,709.5,1603.4,452.1,1320.1,1858.2,912.6,1254.4
586.1,1923.0,4207.2,751.7,1098.7,2702.8,4768.0,547.5,1579.7,2267.7,1666.3
249.3,2699.6,6096.5,1984.9,792.4,1199.3,7449.7,3744.2,3017.0,2404.6,1065.4
1540.0,1698.8,2806.4,6045.9,4423.4,580.8,2162.9,3259.8,2966.4,1092.9,18606.9
650.9,760.1,2179.6,9832.4,926.2,1461.7,4280.5,1782.4,1383.4,2842.7,2248.5
4123.1,5080.6,2311.4,2283.3,2145.8,2673.9,1889.6,1807.2,4709.3,6080.8,541.3
1822.6,1042.2,1409.8,2494.9,3088.8,1652.9,391.2,835.4,3704.1,201.9,4674.8
2743.5,5182.0,1542.5,347.5,2551.1,5012.7,3788.7,1064.1,1938.0,1180.5,938.8
3882.8,693.7,884.4,747.5,548.8,2032.7,4578.8,1559.5,542.1,3540.3,6964.4
1078.2,1232.9,2731.3,6617.7,1192.9,622.7,2996.3,3426.4,1816.9,1156.9,4005.8
2758.5,977.7,1880.5,613.2,3129.8,1465.9,1275.9,1761.1,1867.3,3699.5,2901.2
1595.4,3330.7,2491.4,1285.3,1636.4,1605.9,2708.7,1348.0,1323.0,8734.2,3834.5
983.9,2854.8,1987.6,2473.1,2018.0,4683.1,2383.9,1720.4,4162.0,2179.0,1992.6
2324.4,1677.6,1821.4,1130.8,991.3,813.3,593.7,894.5,1572.8,1963.5,1455.3
274.6,6372.0,4312.1,2582.7,8316.5,827.3,8185.3,835.3,2188.5,652.6,1829.4
2462.5,1597.6,3200.6,1957.1,1190.4,1148.9,3459.0,1071.7,3760.6,4808.6,475.8
4475.4,9398.8,2211.9,2919.8,4144.8,1450.4,2091.9,631.8,2020.1,2693.2,2732.4
4240.1,972.8,1180.8,8237.1,1603.2,2121.8,1713.7,937.0,6626.4,1185.4,733.8
1260.7,364.5,1073.8,833.4,2963.0,1055.0,3678.4,5534.7,3377.7,1521.9,2024.1
533.8,1624.5,908.4,3151.0,14160.4,2696.9,367.6,1354.3,1994.2,1938.9,1007.6
2200.0,669.1,849.0,3031.0,802.3,2781.0,604.5,7419.5,973.2,1511.8,2355.5
1150.2,2027.8,2864.9,3899.1,3405.7,1575.9,1607.9,11840.6,3865.8,864.8,1958.6
1382.8,1622.5,676.1,1300.4,7702.1,2873.4,246.4,4785.7,4323.0,1356.4,3209.3
909.1,1241.2,5995.9,1454.8,405.1,1718.8,1697.9,4715.9,1828.9,1290.4,4171.6
1991.5,992.3,4555.1,2111.0,1812.3,2084.6,767.8,1185.4,1813.2,1547.3,5003.7
2151.5,3582.9,1821.7,4209.2,2485.0,1827.6,1788.9,842.6,2712.2,1750.8,1210.0
4381.6,665.0,1289.5,4114.1,2327.2,1740.1,2210.1,2087.1,537.4,1367.3,6589.4
1066.9,1401.6,1172.3,1686.5,1134.0,2668.8,2117.2,3357.1,780.0,1377.1,1509.3
2603.3,958.6,3761.3,4671.0,819.7,1220.8,1181.4,14852.3,1281.9,6919.5,656.4
819.2,1043.9,919.1,1459.3,1025.5,938.7,4567.8,4812.8,3863.9,2749.6,1947.3
1214.8,843.4,2417.3,707.0,816.4,4547.5,8271.1,2476.6,4381.6,1485.2,620.1
2950.5,2851.0,1914.7,1489.4,3904.0,821.7,973.6,807.2,1935.2,757.2,1045.9
1028.0,1467.8,550.1,1938.7,4904.2,2015.0,6204.7,5256.4,3368.4,1919.4,1840.9
3331.0,1321.7,401.0,2680.1,731.5,837.4,1808.4,1675.6,584.3,2064.0,3916.3
733.1,5004.0,519.0,9836.5,1301.1,2031.4,398.0,1720.4,2170.7,1687.6,1152.3
847.9,4466.8,1853.2,6201.8,1186.6,1276.9,3472.0,493.5,684.9,4350.2,708.0
421.9,8061.2,592.9,2095.0,1910.8,190.9,1459.9,2588.2,2400.5,3725.0,1326.1
3197.1,1041.6,585.0,640.2,561.3,4054.8,538.3,2251.2,1461.6,1665.5,5382.4
1273.2,2949.2,1863.2,1601.0,11384.1,570.7,5071.1,3056.8,1232.0,6657.2,412.2
1191.0,687.6,2514.1,742.1,2556.6,1557.5,1232.2,2467.4,1458.4,756.8,17002.2
1224.5,306.7,921.8,656.0,3501.4,2338.6,2487.3,1344.8,1445.9,1343.8,1694.3
3527.2,2365.8,2697.5,2696.3,3668.6,2276.8,2409.3,4680.0,1062.1,911.8,700.1
2093.0,410.4,2616.8,1656.8,4481.5,1056.2,1536.6,4437.1,5467.1,1049.3,2091.1
2288.2,2438.0,1465.5,5039.7,398.7,1290.9,2587.2,2606.5,5335.9,4715.4,1438.8
5114.8,1021.2,3807.4,7695.7,4778.9,1967.7,1386.6,532.3,2317.9,740.9,958.6
697.4,1251.0,1768.0,2250.5,1118.3,4253.2,1530.6,962.8,2166.9,8697.9,2364.0
1352.5,532.7,1517.0,2181.9,1326.0,477.1,915.6,5788.5,5694.2,889.5,3097.1
704.3,5560.6,2199.9,3865.0,458.5,3109.2,1797.0,3574.4,3758.9,1905.7,1118.0
3373.7,1723.1,899.4,866.0,554.6,1202.0,4368.4,2084.5,1183.4,3442.3,928.9
1951.4,1566.0,3372.1,511.9,915.8,487.6,1469.0,4765.4,1206.7,1201.7,3631.4
4250.7,1684.4,3126.8,763.9,5444.6,10086.6,2743.5,341.2,1156.8,2952.1,1290.5
5002.8,2894.4,1027.4,1855.3,884.4,1562.3,1160.2,4627.7,9826.2,575.4,388.2
1486.0,536.6,1876.1,3291.7,5974.8,2124.1,1549.2,371.4,1846.3,1914.2,3014.4
1025.8,1276.6,554.2,289.2,744.9,514.8,2367.0,1194.5,1175.5,822.6,136.2
6043.0,812.2,1299.9,564.6,3934.5,2027.9,933.5,1321.1,6922.6,1705.5,1563.4
851.4,397.2,1590.8,2345.8,4357.6,299.2,735.0,1136.2,1803.0,1610.0,1640.3
2506.1,877.8,3817.4,2557.4,1399.9,6507.6,6280.0,3813.6,161.6,6394.3,3414.6
9001.3,4865.7,6391.2,3651.6,5318.5,8913.3,2150.0,514.0,1413.8,2470.0,1919.7
667.0,490.4,999.3,3450.2,6401.4,3764.1,4213.0,1694.8,448.7,1256.2,1470.0
1214.8,1888.9,2573.8,3577.5,1447.4,394.3,1228.7,1872.4,4809.0,1148.0,2724.5
2280.3,1872.7,3806.4,1065.6,1141.2,1790.9,1083.4,2714.6,1021.9,2166.9,1668.8
2147.2,1251.6,1378.5,1952.4,2125.3,1802.0,7074.8,818.4,1717.5,513.4,2434.9
740.9,1447.2,1342.6,2263.6,1161.8,1123.0,5702.6,2270.3,1154.2,1479.3,6743.2
1498.0,1041.7,1045.2,1165.3,1123.7,649.6,735.6,931.3,2902.3,1332.8,1531.9
4994.4,5095.0,1442.7,1091.5,905.5,3147.0,1534.9,1327.2,943.0,976.8,2335.7
631.2,4007.4,1179.6,1604.1,620.4,1790.2,1390.4,1737.0,5868.6,2084.2,957.4
1023.5,2910.6,5110.0,2265.5,3136.8,2944.8,5626.5,380.1,3083.4,3971.9,619.6
890.2,915.4,1009.3,1229.8,2195.3,3613.9,4294.3,925.0,919.9,5180.5,3033.3
1932.0,2640.4,1765.4,2750.9,1381.8,2241.8,540.0,1042.9,1051.9,1340.1,861.6
1179.9,538.3,2804.4,1692.5,462.1,927.2,2366.8,1171.0,1035.3,1703.3,2380.1
573.0,2807.6,953.1,1782.3,1757.5,1186.0,797.2,1438.6,6636.0,608.3,7001.3
1468.8,1859.9,758.0,975.5,1209.1,783.2,1529.8,1305.6,7947.6,711.4,1962.8
2204.5,768.0,3132.1,1314.7,246.2,3065.2,739.8,781.9,3134.8,1369.6,3767.7
4760.6,1079.3,3410.5,987.9,10791.3,1038.6,4108.7,3551.2,2328.2,1057.4,1601.8
322.8,2163.6,2391.5,2011.8,167.6,656.9,993.8,2283.2,2279.0,1577.9,3005.5
795.5,2946.0,2643.3,2445.6,1563.0,7821.2,2682.6,833.2,2205.4,3301.0,1129.5
4321.8,2454.4,277.6,2297.9,1306.6,2778.7,3848.2,2113.6,6851.4,1567.2,2980.5
3442.5,1672.6,3371.2,1123.6,1289.4,632.7,2193.2,2345.4,4644.4,3404.7,1439.7
704.5,2556.2,4396.7,3308.2,4305.2,1526.1,1244.8,1002.7,1729.0,1697.9,2133.1
1630.4,1624.7,971.3,3840.3,1922.2,1572.5,994.3,623.0,5148.0,2817.8,493.2
3329.3,3781.9,1997.2,6493.1,2150.3,582.0,2421.5,2199.4,1115.8,2860.8,476.2
3993.6,895.6,822.2,1650.7,2556.5,2061.4,998.1,1206.1,730.4,1510.6,4272.8
1801.9,3595.8,5792.5,1129.6,1557.4,10269.7,5741.5,474.4,2464.4,1808.9,3502.3
996.3,923.6,1052.7,1144.2,3471.2,702.8,1098.7,432.2,4046.9,4998.2,1391.8
1424.6,2598.2,5881.6,2507.1,1034.8,495.2,740.9,1917.1,1070.3,2113.2,1161.7
775.5,705.1,6310.0,3681.9,7218.6,2784.9,1281.8,5211.8,1760.8,2157.4,1747.1
171.1,6527.6,2677.9,2354.0,1720.9,2060.6,1121.2,2960.9,635.4,2098.2,2833.5
1542.4,2432.5,818.1,834.9,2185.0,3111.4,403.5,2745.2,1170.8,1549.6,619.2
914.8,3916.3,1856.2,1331.1,1647.2,2674.1,2571.9,1702.7,4334.5,3929.9,2516.7
1888.8,3059.0,2324.9,4224.4,3713.2,800.6,758.4,1031.7,3947.8,512.3,2479.5
2416.4,4583.0,2088.6,617.3,839.3,702.3,1175.7,1561.9,711.7,5863.7,626.3
5307.5,4666.3,3709.5,1037.9,2377.9,650.7,3747.1,1704.1,1303.2,679.3,249.1
787.7,4403.9,1309.9,1579.0,3054.7,7665.9,5218.7,830.6,382.2,11940.5,11105.5
2102.2,654.3,3907.2,1658.4,1651.8,3698.1,2362.6,700.2,1394.4,3068.4,2719.5
2229.7,3815.2,1353.7,2085.9,121.5,1261.8,3331.3,1323.0,1245.2,785.9,4034.7
2803.9,3499.3,454.4,1590.2,1445.1,1444.5,1104.5,1370.8,3567.8,391.4,7493.8
2662.6,1747.8,3734.9,566.0,1062.4,1641.1,5390.8,1742.0,2591.6,1128.2,2669.0
6917.4,4009.5,1694.0,3103.8,2869.8,2711.5,4400.9,4374.7,1633.2,3021.5,1330.8
864.0,1457.4,1701.0,478.5,3598.5,197.6,15864.7,6011.9,1467.3,1821.7,2303.9
1128.5,2109.3,1611.3,1676.7,2090.5,632.2,1866.2,2060.6,2004.4,1521.3,4493.0
1362.5,2168.7,5104.3,1696.8,2146.5,1673.9,4865.4,1471.2,5047.7,1664.2,909.1
3113.5,1417.0,2970.2,203.7,1815.6,1251.8,772.3,1161.4,1142.6,1739.9,605.6
2328.6,5393.6,2263.7,3453.7,4340.1,4861.9,8071.6,1212.7,1017.6,3383.9,3186.3
3362.8,8196.2,1824.6,2542.6,825.3,9979.2,1381.3,1412.9,1370.0,1079.3,1008.7
1189.2,606.3,964.6,8597.0,3256.9,3792.3,4636.7,7842.5,438.3,675.9,950.5
1241.7,1421.6,1264.5,2154.8,1859.8,1014.1,317.2,817.1,1165.2,1483.8,732.4
1220.9,731.6,1634.9,766.3,916.8,634.6,1599.1,904.0,3734.7,2501.6,1709.8
955.3,2451.4,3141.8,2026.7,6522.2,2611.6,3755.2,2011.9,3104.3,955.8,1253.0
2391.1,2377.2,2713.8,4360.4,578.3,829.2,2172.6,1012.8,26962.8,2731.4,1698.2
1197.1,1231.4,1852.2,1977.5,1254.7,1453.1,5299.8,5473.1,2211.9,618.3,2781.7
6269.3,5409.0,3253.7,5641.7,1886.9,2988.4,1048.8,2284.3,5237.6,1128.3,907.6
1954.7,1508.2,3039.1,1258.1,7149.2,644.4,4929.5,980.6,429.8,2187.0,1474.9
744.2,471.0,1796.0,3946.8,2887.0,1892.0,2652.0,1769.1,576.1,580.1,1536.8
1590.0,3571.7,3313.8,2934.0,1444.9,599.1,2514.1,2752.1,267.5,927.5,1040.2
1987.6,950.8,1753.7,1527.8,1591.9,1019.3,1084.4,761.9,2450.5,2855.2,976.0
6102.9,1405.7,6149.6,1081.7,357.4,2494.3,2205.8,1858.5,1081.6,1758.7,1201.1
1419.6,3545.0,2095.1,2945.3,1501.9,1375.2,718.5,1344.8,126.9,1127.6,1693.4
2838.2,1458.3,2387.8,316.1,1727.7,471.7,687.7,1556.6,5019.1,2433.2,1834.6
1780.0,1021.6,1170.1,2545.0,596.9,2905.7,1325.0,3499.7,3900.6,474.2,1135.4
911.9,424.0,791.5,12746.4,2944.2,8381.9,3509.7,998.8,1332.2,2895.0,2565.7
1139.3,540.2,25089.6,1615.0,1393.3,1979.6,1488.9,1994.6,5062.2,1636.6,713.2
1588.7,1247.0,5648.4,4614.2,1970.5,650.0,678.1,1830.1,2366.2,1339.8,1231.3
1125.3,1774.5,268.8,749.1,1094.8,4750.5,942.9,2088.9,2167.3,5106.8,4964.5
1726.8,1236.0,1063.1,1490.9,1277.6,2815.5,2530.7,2902.8,4951.4,8024.8,1997.7
4357.1,1364.7,4665.8,4226.8,4051.1,1949.4,1059.2,592.5,1751.0,6163.6,1411.1
3388.4,3551.6,1440.9,5182.7,176.5,679.8,869.1,938.4,2366.1,2280.2,2478.0
2912.8,845.5,682.3,2482.6,1092.1,514.7,3932.7,5519.7,6283.8,2099.8,2983.2
5409.4,1082.3,4396.4,2253.7,3755.5,2098.3,5100.0,2162.1,551.6,5776.4,847.2
4926.8,1682.1,4632.3,4482.0,2550.7,2715.8,2535.4,361.0,1987.6,740.4,2073.4
724.6,700.7,6528.6,4253.8,1802.1,2096.1,1482.8,2852.4,1052.7,4003.8,1476.6
1292.2,1839.7,1126.7,2351.8,1176.3,2630.2,4782.9,1016.9,1628.7,2615.1,1275.8
2621.4,2819.5,4301.0,1113.4,850.5,1413.7,833.6,2840.1,713.8,11689.1,5098.7
1826.3,3618.9,488.1,13611.9,1127.6,1641.9,409.6,2667.9,746.1,1961.2,1169.8
763.4,950.0,2166.0,648.6,993.2,3073.6,14501.2,2649.4,868.0,1347.9,1854.3
1367.1,3723.6,2151.6,3737.9,1405.9,5220.8,1582.6,831.3,10320.2,419.9,1001.3
1094.9,13448.8,7673.2,5973.8,1387.8,12593.6,2427.7,3951.3,2087.6,1737.9,1478.2
1528.9,2941.8,2425.4,1763.1,6048.8,168.4,2718.7,3210.5,4525.9,1716.6,2135.2
3978.9,5960.6,1421.6,2238.5,6924.8,330.6,1041.1,5841.1,4333.1,2746.2,1262.8
893.0,1126.7,6237.9,1093.6,1960.9,989.3,3548.3,1175.0,1672.2,470.3,497.4
1819.2,626.3,9740.7,347.5,953.2,1832.4,1350.0,747.5,840.2,818.5,1437.4
8617.4,1924.4,4657.9,2712.4,4407.6,192.5,1417.2,5144.6,1144.4,7405.5,5926.0
1242.3,1208.9,803.6,1092.6,674.5,2548.0,564.1,2930.7,2988.3,478.7,6247.0
2726.8,3293.7,985.4,2974.7,4452.0,1670.9,8969.1,1872.9,4503.6,2285.7,2888.3
474.8,2432.9,1004.3,918.6,7297.5,1523.8,810.3,1356.5,638.8,5693.7,1036.3
2761.3,5350.2,1211.8,2767.3,793.1,12792.5,3824.2,1549.9,974.3,1650.4,1377.5
8624.4,678.3,2013.9,1781.7,1645.9,1657.6,1647.7,3635.3,2943.0,2527.9,159.6
2298.1,480.8,3032.2,5881.7,861.8,1466.4,1119.4,4857.8,1950.9,7206.0,2517.5
2195.1,1909.4,3478.6,450.3,1935.8,1709.5,3230.3,1555.9,787.6,1818.7,760.3
387.5,3234.7,2873.4,2627.2,5127.3,1062.1,575.4,1709.5,1369.2,921.6,1696.2
1108.4,416.2,1270.4,728.4,2176.2,1069.7,4399.8,6523.0,3113.5,522.8,6027.9
6377.8,1835.4,5210.0,1162.9,406.3,984.1,7211.6,548.5,1807.4,1858.1,1199.5
1268.0,1915.6,1153.2,579.6,2147.4,4267.1,3625.2,946.0,664.5,1440.4,6337.5
3030.5,3175.3,3684.5,2531.6,1991.2,3071.3,1168.0,583.1,3224.1,4866.8,739.1
3489.6,6936.9,1804.8,939.7,1995.0,1163.9,1103.9,2556.9,501.2,569.6,1836.2
1776.1,2380.0,8104.5,1965.7,2917.7,828.5,3342.1,1186.6,1914.4,1657.3,4131.4
634.0,291.0,1524.2,2630.2,2042.3,4845.3,2565.5,1151.6,281.4,1495.4,4114.9
1321.3,1849.5,2532.8,802.5,2976.8,6698.9,1574.6,732.7,1714.2,305.1,2367.3
2596.2,6908.5,1548.1,2506.9,907.8,1359.5,533.7,1547.1,1416.2,2297.0,1097.9
1932.7,1384.8,1386.9,1928.1,1867.6,3324.1,1641.7,1366.6,1564.6,1020.7,1355.7
9181.3,871.2,1446.7,1326.1,1483.7,1387.2,2260.6,460.3,4145.3,2999.1,668.9
294.3,827.4,1489.0,14246.0,2792.3,425.8,1041.4,1732.7,2214.9,631.6,1623.0
1018.3,747.7,2225.4,3358.0,3543.4,2862.7,1214.5,3202.3,2315.2,2012.5,1108.4
1215.0,1918.1,12732.3,2300.8,1108.8,929.0,1220.0,10320.0,1313.7,3735.0,1338.4
2228.2,3406.3,1144.2,1082.6,6816.5,3974.6,3403.4,3394.2,2611.4,9083.6,1872.7
2869.3,566.4,934.5,691.8,5010.3,234.6,1310.5,164.8,929.8,1220.8,5474.7
2483.2,928.4,4241.9,1834.0,1863.2,690.8,818.9,934.4,1876.5,1924.3,6218.4
2460.3,207.3,2230.8,566.8,834.8,944.1,1063.5,601.8,2127.7,584.9,2405.1
10824.6,624.2,1440.0,240.1,1421.2,3023.5,3218.0,1923.5,3682.7,13861.1,7114.2
1190.3,566.3,1306.5,847.6,2594.3,702.8,1705.7,3534.8,1668.1,848.1,4627.9
402.1,1391.0,1748.8,1831.2,2088.9,2946.4,1757.5,1346.9,1305.0,1108.5,3394.9
1077.9,3559.6,1835.7,1191.5,2965.3,1010.3,3012.6,2143.5,1122.1,2759.8,2799.7
4564.3,3916.4,2678.5,733.6,12821.4,588.2,3863.8,2553.0,706.8,1636.9,1697.6
5138.2,1021.8,1466.2,279.0,7243.1,767.9,2348.5,1667.2,1671.7,3456.1,6884.4
2211.0,3053.6,2352.2,4080.7,1248.5,4274.0,4395.8,4298.5,1066.2,1580.2,2189.8
603.9,6476.5,1790.4,2269.1,1139.6,625.5,1115.2,2154.6,3098.7,2057.9,2386.0
1380.7,2689.2,5921.0,3177.4,3455.2,2287.5,543.2,783.9,2601.6,1792.3,2570.5
6912.9,3231.9,4949.8,1950.3,947.9,1726.3,949.7,6289.5,3402.7,2741.9,4859.8
359.2,2894.3,633.6,1797.6,1409.0,3069.9,2170.1,5303.3,1117.1,3188.5,2058.6
488.7,867.1,1603.7,4402.1,2620.1,710.5,1616.1,9083.8,1976.3,1391.5,2679.5
3330.0,1255.2,2702.8,1389.8,3214.6,2070.9,2658.7,985.0,937.3,3852.2,1696.8
2271.1,1415.0,3710.7,1111.8,1622.2,3390.7,4621.0,1189.1,8671.1,2323.0,785.0
2429.0,1330.9,2558.7,1747.1,1918.7,871.9,3992.0,717.0,744.7,2425.7,6517.7
1363.7,3167.8,4267.0,3469.4,1409.6,755.3,309.2,1465.2,4640.0,735.6,3165.8
845.5,1968.2,3185.1,1066.8,2072.2,1297.2,3178.4,2182.6,1891.7,6289.8,3071.3
1040.8,1688.0,1701.5,1928.0,13624.3,2432.5,354.7,1171.2,385.3,1388.8,368.8
900.3,535.6,2458.6,1808.8,2303.9,1663.0,592.6,2726.6,8415.1,2508.3,1286.0
576.8,874.4,2597.8,4266.3,2227.6,3428.6,3184.8,2711.4,1067.7,2078.0,917.2
1833.4,2355.9,6925.9,634.1,2657.7,5913.5,3317.9,3520.5,2893.3,5108.5,757.5
596.6,1798.9,320.9,4839.3,4801.0,1278.3,1344.0,1706.4,1884.9,2001.7,2825.9
1574.8,3845.1,2583.1,1112.6,5261.1,610.0,1679.5,3918.8,1013.9,2316.1,2792.4
908.3,1706.2,1595.3,1162.8,11399.7,981.9,4039.8,1320.5,758.0,1963.0,3039.0
3776.0,6309.5,19076.2,2209.3,1063.7,2597.5,1461.2,3792.5,640.5,12024.1,3586.2
470.0,1025.3,3473.3,4633.5,653.4,3198.4,380.7,1683.3,4401.2,1163.0,541.6
2032.4,1114.6,2991.8,890.5,974.5,359.0,2071.3,1589.7,698.7,2111.3,4112.0
1521.6,2240.7,2249.9,689.9,9370.0,1240.6,3056.1,3345.5,1617.0,2937.9,2201.0
581.7,1386.0,1107.6,1249.6,637.0,4452.2,6513.3,3953.7,4996.2,1372.4,1086.8
969.8,3026.8,2168.2,1699.7,5095.5,2499.8,924.3,1048.7,3120.0,4160.5,2811.1
8246.2,6687.6,2573.0,924.4,634.0,1326.2,3302.9,7795.6,2524.9,4605.4,1485.9
2975.6,3493.6,371.0,1298.9,3865.2,2252.0,694.2,258.8,1349.3,1707.4,891.5
2027.3,2711.1,3091.9,274.6,631.8,1417.0,2857.6,2674.2,2637.3,1330.4,1391.2
1009.6,3342.8,865.8,3569.0,2135.1,1744.0,1069.2,611.3,1076.9,1388.5,271.7
1544.0,3787.6,2846.3,1215.7,1877.2,1158.7,2036.5,6198.6,3923.7,2742.5,1218.9
3294.3,469.0,1477.5,2884.1,3269.3,3089.9,2289.0,1546.0,2780.5,843.6,919.9
1899.6,2076.7,419.7,2602.2,3354.9,1699.6,12083.2,1047.0,1354.4,1318.1,1701.1
1389.9,586.7,1167.7,1672.2,4831.2,10528.0,5262.6,972.3,1036.2,1591.7,7537.5
1583.9,625.2,1210.8,3313.1,3139.9,1540.4,3123.6,293.4,1964.6,3599.5,928.6
926.1,406.2,6450.5,1016.3,2192.6,2931.1,6061.1,1598.6,1174.3,2076.5,5050.6
1577.9,842.3,527.1,680.6,3610.2,1399.0,1112.1,1019.7,1935.3,1492.8,1453.2
5321.2,6188.3,498.7,2349.8,971.2,1482.4,2315.6,1525.1,2174.1,3097.6,2288.5
1077.6,1093.0,571.5,913.1,8687.6,959.5,696.0,2335.4,1655.3,1546.2,5581.6
2805.4,1183.2,1287.5,1209.5,3640.2,1413.0,430.7,1739.5,528.7,10377.4,835.0
1588.4,2222.9,1435.2,1433.6,2533.8,6130.1,3340.9,5900.6,782.7,2330.6,2047.1
2394.4,5437.0,1515.3,1307.1,2771.6,435.9,1496.0,1624.0,865.9,4211.8,772.9
1621.8,2285.9,5338.8,1792.8,3823.5,3166.8,1995.7,756.3,573.8,1968.8,1171.3
3772.2,3283.6,1559.8,716.1,2720.5,800.8,985.6,825.9,1618.4,4610.8,1800.8
1268.3,533.5,2812.1,968.4,1986.3,1361.9,3535.3,1594.3,1724.8,2666.7,9755.2
3680.3,1684.3,1812.7,1188.1,845.6,1161.9,974.8,3049.4,767.4,5253.1,3299.9
1837.9,1808.5,1157.7,2244.1,4317.7,1030.2,530.2,3173.5,2343.7,737.9,1005.5
909.3,1012.7,1395.6,1460.8,1074.2,985.8,1505.6,2067.6,1403.8,4568.5,2714.8
506.4,2749.0,2934.9,1276.9,546.7,1819.7,1796.9,737.1,566.2,1685.7,1500.5
1294.9,1691.3,748.3,1276.8,2770.2,1366.5,474.6,1238.7,768.1,2238.8,2333.4
479.6,3318.3,742.7,6294.0,1738.8,667.1,725.2,2388.6,1322.1,1673.5,6569.7
1033.4,1896.9,5630.1,2244.9,500.1,2708.9,713.1,5571.6,936.1,19450.1,5848.3
956.0,1837.2,3304.1,3384.4,2575.7,4923.3,1638.6,1348.3,1369.9,3592.8,2421.5
2282.5,3415.9,350.4,2317.1,2153.5,6870.9,532.3,6283.9,1920.5,2673.6,6910.1
2831.6,2490.6,2194.8,1228.1,1767.3,1020.0,1744.7,279.0,2548.4,1640.3,1381.7
2155.6,574.3,8462.6,1665.3,1608.9,835.2,1843.0,5483.9,4141.2,3581.5,2799.3
1357.2,566.7,1539.4,1497.1,4184.1,2315.8,6567.2,4712.6,1254.9,430.0,5477.8
